Date,Time,BakV(V),EscT(°C),EscT(°C),Cels(V),GAlt(m),GSpd(kmh),Hdg(°),Gvs(m/s),Sats,5104,5105,GPS,Date,Alt(m),VFR(%),AltR(m),VSpR(m/s),GeaV(V),RSSI(dB),TRSS(dB),TQly,RxV(V),VSpd(m/s),ASpd(kmh),EscR(rpm),EscC(mAh),EscV(V),EscA(A),EscT(°C),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-03-24,15:06:27.620,7.88,0,0,23.88,604.9,56.2,156.09,-2.6,15,18911636,103,47.301933 8.743981,2026-03-24 14:01:52,175.7,97,170.6,2.49,6.00,50,53,96,6.10,4.50,55.0,0,0,23.9,0.0,25,2,-1,1024,-4,-6,-1024,-306,-1022,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1532,1486,988,1510,1212,1834,1491,2012,1464,1525,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:28.120,7.86,0,0,23.88,606.2,55.6,160.85,-2.5,15,19063378,106,47.301933 8.744026,2026-03-24 14:01:52,177.1,97,171.8,2.48,6.00,52,59,86,6.10,1.05,54.2,0,0,23.9,0.0,25,1,-155,1024,-45,-6,-1024,-306,-1022,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1534,1497,988,1501,1228,1817,1492,2012,1455,1536,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:28.620,7.86,0,0,23.88,607.5,52.0,168.02,-2.1,15,19218948,106,47.301690 8.744056,2026-03-24 14:01:52,177.5,90,173.0,1.66,6.00,48,54,86,6.10,2.44,54.2,0,0,23.9,0.0,25,0,-50,1024,1,-6,-1024,-306,-1021,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1535,1492,988,1508,1221,1825,1492,2012,1458,1530,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:29.120,7.86,0,0,23.88,608.1,51.5,172.49,-2.1,16,19289560,103,47.301583 8.744056,2026-03-24 14:01:55,178.6,90,174.0,1.88,6.00,55,60,96,6.10,2.08,52.5,0,0,23.9,0.0,25,-2,-326,1024,-3,-6,-1024,-306,-1022,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1540,1511,988,1500,1244,1798,1493,2012,1444,1545,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:29.620,7.87,0,0,23.88,608.0,51.3,177.16,-1.2,17,19324724,103,47.301500 8.744071,2026-03-24 14:01:55,178.4,97,173.9,0.49,6.00,55,59,96,6.10,-0.69,50.7,0,0,23.9,0.0,25,-2,-509,1024,1,-6,-1024,-306,-1021,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1545,1532,988,1496,1262,1777,1493,2012,1432,1556,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:30.120,7.87,0,0,23.88,607.8,52.2,182.25,-1.2,18,19280344,103,47.301423 8.744076,2026-03-24 14:01:55,178.2,98,173.8,-0.13,6.00,55,59,96,6.10,0.00,46.6,0,0,23.9,0.0,25,85,0,1024,244,-6,-1024,-306,-1021,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1543,1486,988,1534,1212,1834,1451,2012,1459,1516,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:30.620,7.86,0,0,23.88,607.4,53.9,187.67,0.3,15,19280344,104,47.301423 8.744061,2026-03-24 14:01:55,177.3,98,173.3,-0.53,6.00,54,61,98,6.10,0.00,45.7,0,0,23.9,0.0,25,100,-422,1024,-184,-6,-1024,-306,-1021,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1535,1521,988,1481,1254,1786,1444,2012,1441,1558,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:31.120,7.86,0,0,23.88,607.4,55.8,192.12,0.3,15,19200048,105,47.301340 8.744035,2026-03-24 14:01:55,177.5,98,172.9,-0.81,6.00,55,60,98,6.10,-1.04,45.6,0,0,23.8,0.0,25,193,-544,1024,-159,-6,-1024,-306,-1021,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1539,1536,988,1481,1263,1776,1398,2012,1435,1563,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:31.620,7.86,0,0,23.88,606.5,56.9,200.88,0.5,16,19200048,103,47.301223 8.744035,2026-03-24 14:01:57,177.0,98,172.8,-0.52,6.00,50,54,94,6.10,-1.04,46.0,0,0,23.8,0.0,25,355,-573,1024,-320,-6,-1024,-306,-1021,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1529,1540,988,1467,1263,1776,1319,2012,1439,1568,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:32.120,7.86,0,0,23.88,606.5,57.7,200.88,0.5,17,19200048,101,47.301143 8.743986,2026-03-24 14:01:57,177.0,100,172.8,-0.18,6.00,49,50,94,6.10,-1.05,47.3,0,0,23.9,0.0,25,405,-409,1024,-512,-6,-1024,-306,-1021,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1504,1520,988,1457,1252,1788,1295,2012,1455,1567,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:32.620,7.86,0,0,23.86,607.5,57.1,222.15,-0.6,17,19200048,102,47.301143 8.743915,2026-03-24 14:01:57,178.9,100,173.4,0.36,6.00,57,63,86,6.10,-1.05,48.6,0,0,23.9,0.0,25,494,-2,1024,-520,-6,-1024,-306,-1021,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1490,1486,988,1468,1212,1834,1252,2012,1482,1541,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:33.120,7.86,0,0,23.86,609.1,54.4,230.09,-1.4,17,19250698,102,47.301073 8.743915,2026-03-24 14:01:57,180.0,96,174.9,1.91,6.00,60,60,86,6.10,3.48,49.6,0,0,23.9,0.0,25,473,-310,1024,-639,-6,-1024,-306,-1021,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1474,1509,988,1449,1242,1799,1262,2012,1470,1565,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:33.620,7.86,0,0,23.86,609.5,52.1,233.01,-1.7,16,19428522,106,47.301073 8.743915,2026-03-24 14:01:57,180.5,96,176.1,2.22,6.00,60,64,96,6.10,2.08,49.7,0,0,23.9,0.0,25,461,-59,1024,-447,-6,-1024,-306,-1021,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1503,1490,988,1472,1218,1828,1268,2012,1474,1543,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:34.120,7.87,0,0,23.86,610.5,49.3,239.88,-1.4,16,19517148,104,47.300976 8.743685,2026-03-24 14:02:00,181.6,100,176.8,1.65,6.00,61,66,96,6.10,2.08,50.0,0,0,23.9,0.0,25,433,-98,1024,-633,-5,-1024,-306,-1021,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1469,1493,988,1455,1222,1823,1281,2012,1483,1552,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:34.620,7.87,0,0,23.86,610.6,48.7,253.82,-0.9,14,19594148,109,47.300976 8.743580,2026-03-24 14:02:00,181.6,100,177.3,1.02,6.00,62,66,98,6.10,-0.35,51.5,0,0,23.9,0.0,25,418,-556,1024,-737,-6,-1024,-306,-1021,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1456,1538,988,1433,1263,1776,1289,2012,1466,1582,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:35.120,7.87,0,0,23.86,609.7,48.4,265.83,0.2,14,19572088,104,47.300956 8.743468,2026-03-24 14:02:00,181.6,100,177.0,-0.03,6.00,65,72,100,6.10,-0.35,51.9,0,0,23.9,0.0,25,353,-503,1024,-652,-5,-1024,-306,-1021,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1479,1531,988,1442,1262,1777,1326,2012,1459,1578,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:35.620,7.86,0,0,23.86,608.7,48.3,269.37,0.8,15,19502064,107,47.300953 8.743318,2026-03-24 14:02:00,180.5,100,176.4,-0.81,6.00,67,73,100,6.10,-1.39,52.9,0,0,23.9,0.0,25,403,-7,1024,-674,-6,-1024,-306,-1021,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1456,1486,988,1454,1213,1834,1296,2012,1492,1547,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:36.120,7.86,0,0,23.86,608.5,48.8,288.80,1.0,17,19383444,101,47.300963 8.743318,2026-03-24 14:02:00,179.6,100,175.7,-1.13,6.00,65,71,98,6.10,-1.39,52.9,0,0,23.9,0.0,25,460,-641,1024,-840,-6,-1024,-306,-1021,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1425,1551,988,1420,1263,1776,1268,2012,1475,1587,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:36.620,7.87,0,0,23.86,608.3,48.4,293.54,0.8,16,19339196,101,47.300993 8.743213,2026-03-24 14:02:02,179.8,100,175.3,-0.82,6.00,62,65,98,6.10,-2.78,55.9,0,0,23.9,0.0,25,2,-5,1024,0,-6,-1024,-306,-1021,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1533,1486,988,1510,1213,1834,1491,2012,1464,1525,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:37.120,7.87,0,0,23.86,608.3,47.9,312.04,0.0,15,19332044,104,47.300993 8.743118,2026-03-24 14:02:02,180.0,100,175.2,-0.24,6.00,58,60,99,6.10,1.40,55.9,0,0,23.9,0.0,25,0,-34,1024,-809,-6,-1024,-306,-1021,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1418,1488,988,1438,1215,1831,1492,2012,1502,1555,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:37.620,7.88,0,0,23.86,608.9,45.0,317.62,-0.3,15,19332044,104,47.301056 8.743045,2026-03-24 14:02:02,180.0,100,175.4,0.03,6.00,58,66,99,6.10,1.40,57.9,0,0,23.9,0.0,25,0,-3,1024,-782,-6,-1024,-306,-1023,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1426,1486,988,1442,1213,1834,1493,2012,1501,1552,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:38.120,7.88,0,0,23.86,610.1,44.8,329.10,-1.1,15,19550562,104,47.301120 8.743045,2026-03-24 14:02:02,181.1,100,176.3,1.29,6.00,58,63,97,6.10,2.43,56.1,0,0,23.9,0.0,25,0,-4,1024,-875,-5,-1024,-306,-1024,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1395,1486,988,1430,1213,1834,1492,2012,1512,1557,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:38.620,7.88,0,0,23.86,610.6,43.9,335.32,-1.1,14,19550562,104,47.301180 8.742978,2026-03-24 14:02:04,181.1,100,176.7,0.93,6.00,61,68,97,6.10,1.41,52.0,0,0,23.9,0.0,25,0,-5,1024,-801,-6,-1024,-306,-1023,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1420,1486,988,1440,1213,1834,1492,2012,1503,1553,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:39.120,7.88,0,0,23.86,610.5,44.1,335.32,-0.2,16,19591398,102,47.301180 8.742978,2026-03-24 14:02:04,180.9,99,176.6,0.09,6.00,61,66,98,6.10,0.34,50.7,0,0,23.9,0.0,25,0,-274,1024,-906,-6,-1024,-306,-1023,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1394,1501,988,1420,1233,1811,1492,2012,1502,1571,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:39.620,7.88,0,0,23.86,609.9,44.7,350.73,0.2,16,19591398,102,47.301250 8.742925,2026-03-24 14:02:04,180.4,99,176.2,-0.41,6.00,62,65,98,6.10,-1.03,49.7,0,0,23.9,0.0,25,0,-2,1024,-3,-6,-1024,-306,-1024,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1532,1486,988,1510,1212,1834,1492,2012,1464,1525,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:40.120,7.87,0,0,23.88,609.4,44.7,355.32,0.7,15,19461322,111,47.301250 8.742925,2026-03-24 14:02:04,179.6,100,175.6,-0.82,6.00,63,70,98,6.10,-1.06,49.9,0,0,23.9,0.0,25,0,-608,1024,-622,-6,-1024,-306,-1024,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1486,1546,988,1445,1263,1776,1492,2012,1456,1577,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:40.620,7.87,0,0,23.88,608.4,48.6,1.25,1.3,15,19461322,104,47.301420 8.742915,2026-03-24 14:02:04,178.7,100,174.9,-1.17,6.00,61,64,95,6.10,-1.73,50.4,0,0,23.8,0.0,25,0,-2,1024,1,-6,-1024,-306,-1024,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1533,1486,988,1510,1212,1834,1492,2012,1464,1524,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:41.120,7.89,0,0,23.88,607.8,48.6,4.78,1.3,15,19356154,105,47.301420 8.742918,2026-03-24 14:02:07,178.6,100,173.9,-1.36,6.00,61,69,95,6.10,-1.74,51.2,0,0,23.8,0.0,25,-121,-180,1024,-400,-6,-1024,-306,-1023,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1519,1497,988,1476,1228,1817,1565,2012,1461,1546,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:41.620,7.89,0,0,23.88,607.8,51.7,9.95,0.4,15,19288052,105,47.301496 8.742938,2026-03-24 14:02:07,178.0,100,173.8,-0.99,6.00,64,69,97,6.10,-0.70,53.3,0,0,23.9,0.0,25,-292,-513,1024,-434,-6,-1024,-306,-1022,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1516,1532,988,1460,1262,1777,1655,2012,1445,1571,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:42.120,7.89,0,0,23.88,608.2,51.8,12.60,0.0,12,19288052,115,47.301580 8.742963,2026-03-24 14:02:07,178.7,97,174.1,0.11,6.00,62,66,97,6.10,1.04,54.5,0,0,23.9,0.0,25,0,-1,1024,1,-6,-1024,-306,-1022,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1533,1486,988,1510,1212,1834,1492,2012,1464,1524,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:42.620,7.89,0,0,23.88,608.7,50.9,15.53,-0.4,13,19331372,115,47.301683 8.742963,2026-03-24 14:02:07,179.3,97,174.6,0.55,6.00,62,70,98,6.10,0.35,54.6,0,0,23.9,0.0,25,-1,-1,1024,0,-6,-1024,-306,-1023,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1532,1486,988,1510,1212,1834,1493,2012,1464,1525,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:43.120,7.89,0,0,23.88,609.0,50.4,16.75,-0.4,11,19416216,120,47.301763 8.742993,2026-03-24 14:02:07,180.5,100,175.4,1.25,6.00,61,65,98,6.10,2.45,54.1,0,0,23.9,0.0,25,-3,-142,1024,0,-6,-1024,-306,-1024,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1536,1496,988,1506,1226,1818,1494,2012,1455,1534,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:43.620,7.89,0,0,23.88,610.2,48.6,17.67,-1.4,12,19478916,120,47.301763 8.743038,2026-03-24 14:02:07,181.6,99,176.3,1.40,6.00,61,65,97,6.10,2.45,54.2,0,0,23.9,0.0,25,0,-1,1024,0,-6,-1024,-306,-1024,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1532,1486,988,1510,1212,1834,1492,2012,1464,1525,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:44.120,7.89,0,0,23.88,610.2,46.7,18.56,-1.4,14,19614386,111,47.301836 8.743073,2026-03-24 14:02:07,182.5,99,177.3,1.76,6.00,62,66,97,6.10,2.07,53.7,0,0,23.9,0.0,25,0,-1,1024,0,-6,-1024,-306,-1024,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1532,1486,988,1510,1212,1834,1492,2012,1464,1525,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:44.620,7.91,0,0,23.88,610.2,45.5,19.70,-2.0,13,19774388,113,47.301903 8.743073,2026-03-24 14:02:07,183.9,100,178.6,1.91,6.00,63,71,99,6.10,2.07,53.7,0,0,23.9,0.0,25,304,-3,1024,0,-6,-1024,-306,-1024,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1533,1486,988,1510,1213,1834,1344,2012,1464,1525,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:45.120,7.91,0,0,23.88,612.9,44.2,19.83,-1.7,12,19843336,116,47.301990 8.743110,2026-03-24 14:02:07,184.1,100,179.4,1.52,6.00,62,66,99,6.10,1.39,52.0,0,0,23.9,0.0,25,0,-1,1024,1,-6,-1024,-306,-1024,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1533,1486,988,1510,1212,1834,1492,2012,1464,1524,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:45.620,7.91,0,0,23.88,613.6,43.9,19.93,-1.4,12,19843336,116,47.301990 8.743145,2026-03-24 14:02:07,185.0,100,180.1,1.31,6.00,60,64,100,6.10,2.79,50.6,0,0,23.9,0.0,25,1,-3,1024,-91,-6,-1024,-306,-1024,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1529,1486,988,1501,1213,1834,1492,2012,1465,1528,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:46.120,7.91,0,0,23.88,613.8,43.2,20.13,-0.5,14,19966394,110,47.302053 8.743145,2026-03-24 14:02:11,184.8,100,180.2,0.69,6.00,59,60,99,6.10,-0.35,48.5,0,0,23.9,0.0,25,-1,-386,1024,2,-6,-1024,-306,-1024,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1542,1517,988,1500,1250,1791,1493,2012,1440,1549,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:46.620,7.91,0,0,23.88,613.8,43.2,20.32,-0.2,15,19947074,104,47.302120 8.743145,2026-03-24 14:02:11,184.5,100,180.2,0.14,6.00,59,63,99,6.10,-0.69,48.1,0,0,23.9,0.0,25,-1,-2,1024,0,-6,-1024,-306,-1024,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1532,1486,988,1510,1212,1834,1493,2012,1464,1525,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:47.120,7.88,0,0,23.88,613.2,44.3,21.38,0.3,15,19947074,109,47.302186 8.743226,2026-03-24 14:02:11,184.3,100,179.9,-0.44,6.00,60,61,98,6.10,-0.69,48.1,0,0,23.9,0.0,25,-254,-1,1024,-704,-6,-1024,-306,-1024,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1448,1486,988,1451,1212,1834,1625,2012,1493,1547,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:47.620,7.88,0,0,23.88,612.7,44.5,22.56,0.5,14,19867688,109,47.302270 8.743265,2026-03-24 14:02:11,184.3,100,179.3,-0.96,6.00,59,63,98,6.10,-1.74,47.5,0,0,23.9,0.0,25,-249,-3,1024,-432,-6,-1024,-306,-1024,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1504,1486,988,1474,1213,1834,1631,2012,1476,1539,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:48.120,7.88,0,0,23.88,612.5,45.9,22.61,0.8,16,19808634,109,47.302270 8.743306,2026-03-24 14:02:11,184.3,100,178.9,-0.64,6.00,57,58,98,6.10,-0.35,47.5,0,0,23.9,0.0,25,51,-525,1024,27,-6,-1024,-306,-1024,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1546,1534,988,1498,1263,1776,1468,2012,1431,1556,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:48.620,7.88,0,0,23.88,611.3,46.0,22.53,0.9,15,19808634,104,47.302336 8.743348,2026-03-24 14:02:11,182.1,100,178.3,-0.80,6.00,58,60,98,6.10,-1.05,48.3,0,0,23.9,0.0,25,1,-1,1024,-2,-6,-1024,-306,-1024,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1532,1486,988,1510,1212,1834,1492,2012,1464,1525,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:49.120,7.88,0,0,23.88,610.9,47.3,20.27,1.4,15,19629208,104,47.302403 8.743348,2026-03-24 14:02:11,181.2,100,177.5,-1.32,6.00,58,62,99,6.10,-1.05,48.3,0,0,23.9,0.0,25,113,-356,1024,273,-6,-1024,-306,-1024,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1553,1514,988,1527,1247,1794,1437,2012,1436,1537,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:49.620,7.87,0,0,23.88,610.3,48.5,17.49,1.4,15,19629208,104,47.302476 8.743396,2026-03-24 14:02:11,181.4,100,176.9,-1.09,6.00,56,60,99,6.10,-0.35,51.1,0,0,23.9,0.0,25,-1,-4,1024,2,-6,-1024,-306,-1024,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1533,1486,988,1510,1213,1834,1493,2012,1464,1525,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:50.120,7.87,0,0,23.88,609.4,48.9,14.60,1.4,14,19530716,110,47.302476 8.743426,2026-03-24 14:02:11,180.5,99,176.2,-1.11,6.00,57,61,98,6.10,-0.35,51.1,0,0,23.9,0.0,25,0,-1,1024,1,-6,-1024,-306,-1024,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1533,1486,988,1510,1212,1834,1492,2012,1464,1524,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:06:50.620,7.85,0,0,23.88,608.9,49.3,13.21,1.4,15,19530716,103,47.302550 8.743453,2026-03-24 14:02:16,180.0,99,175.5,-1.11,6.00,59,68,98,6.10,-0.35,53.1,0,0,23.9,0.0,25,0,-1,1024,0,-6,-1024,-306,-1024,-1024,0,1,-1,-1,1,1,-1,-1,0x0000000000100008,1532,1486,988,1510,1212,1834,1492,2012,1464,1525,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
