Date,Time,BakV(V),EscT(°C),EscT(°C).1,Cels(V),GAlt(m),GSpd(kmh),Hdg(°),Gvs(m/s),Sats,5104,5105,GPS,Date.1,Alt(m),VFR(%),AltR(m),VSpR(m/s),GeaV(V),RSSI(dB),TRSS(dB),TQly,RxV(V),VSpd(m/s),ASpd(kmh),EscR(rpm),EscC(mAh),EscV(V),EscA(A),EscT(°C).2,Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-03-24,15:14:25.120,7.83,0.0,0.0,23.26,647.3,46.6,269.87,0.9,17.0,16197155.0,108.0,47.301591 8.743249,2026-03-24 14:09:51,219.5,100.0,214.2,-0.3,6.0,63.0,66.0,99.0,6.1,0.0,45.5,0.0,416.0,23.3,0.0,31.0,669.0,273.0,1024.0,-2.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100010,1539.0,1455.0,988.0,1512.0,1236.0,1804.0,1162.0,2012.0,1442.0,1539.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:25.620,7.83,0.0,0.0,23.26,647.1,49.4,276.63,0.5,17.0,16343663.0,108.0,47.301589 8.743138,2026-03-24 14:09:51,219.0,100.0,213.5,-1.02,6.0,64.0,69.0,99.0,6.1,-2.1,51.6,0.0,416.0,23.3,0.0,31.0,716.0,-192.0,1024.0,0.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100010,1544.0,1511.0,988.0,1507.0,1255.0,1783.0,1140.0,2012.0,1430.0,1550.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:26.120,7.83,0.0,0.0,23.26,648.3,50.8,280.7,-0.3,17.0,16343663.0,108.0,47.301595 8.743053,2026-03-24 14:09:51,219.0,100.0,213.5,-0.16,6.0,63.0,69.0,100.0,6.1,1.05,53.1,0.0,416.0,23.3,0.0,31.0,748.0,-415.0,1024.0,-350.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100010,1512.0,1549.0,988.0,1456.0,1277.0,1757.0,1124.0,2012.0,1433.0,1582.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:26.620,7.83,0.0,0.0,23.26,648.7,49.1,281.02,-0.3,16.0,16262967.0,110.0,47.301606 8.742988,2026-03-24 14:09:51,219.0,100.0,213.7,0.15,6.0,62.0,66.0,100.0,6.1,0.0,52.5,0.0,416.0,23.3,0.0,31.0,786.0,-298.0,1024.0,-404.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100010,1496.0,1520.0,988.0,1454.0,1261.0,1776.0,1105.0,2012.0,1448.0,1575.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:27.120,7.83,0.0,0.0,23.26,649.1,48.6,288.47,-0.3,16.0,16114473.0,110.0,47.301627 8.742887,2026-03-24 14:09:51,219.5,100.0,213.9,0.23,6.0,60.0,64.0,99.0,6.1,0.0,52.0,0.0,416.0,23.3,0.0,31.0,631.0,-436.0,1024.0,-684.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100010,1389.0,1553.0,988.0,1404.0,1279.0,1755.0,1181.0,2012.0,1472.0,1604.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:27.620,7.83,0.0,0.0,23.26,650.8,47.0,291.0,-1.3,14.0,16114473.0,110.0,47.301651 8.742773,2026-03-24 14:09:53,221.0,100.0,215.1,1.15,6.0,57.0,61.0,100.0,6.1,2.79,50.7,0.0,416.0,23.3,0.0,31.0,387.0,-409.0,1024.0,-613.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100010,1423.0,1547.0,988.0,1419.0,1276.0,1758.0,1300.0,2012.0,1463.0,1597.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:28.120,7.83,0.0,0.0,23.26,651.2,44.9,298.45,-1.5,15.0,15998449.0,110.0,47.301668 8.742679,2026-03-24 14:09:53,221.7,100.0,216.1,1.88,6.0,57.0,63.0,100.0,6.1,2.11,50.4,0.0,416.0,23.3,0.0,31.0,-6.0,-388.0,1024.0,-484.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100010,1474.0,1550.0,988.0,1438.0,1278.0,1756.0,1491.0,2012.0,1446.0,1590.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:28.620,7.83,0.0,0.0,23.26,652.3,42.3,300.92,-1.5,15.0,15873515.0,111.0,47.301694 8.742614,2026-03-24 14:09:53,222.0,100.0,216.4,0.94,6.0,56.0,61.0,98.0,6.1,2.11,48.4,0.0,416.0,23.3,0.0,31.0,-1.0,-420.0,1024.0,-296.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100010,1522.0,1550.0,988.0,1461.0,1277.0,1757.0,1489.0,2012.0,1428.0,1580.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:29.120,7.83,0.0,0.0,23.26,652.5,40.5,308.81,-1.2,16.0,15791232.0,110.0,47.301732 8.742569,2026-03-24 14:09:53,222.4,100.0,216.7,0.53,6.0,59.0,64.0,98.0,6.1,-0.34,46.6,0.0,416.0,23.3,0.0,31.0,0.0,-608.0,1024.0,-380.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100010,1508.0,1598.0,988.0,1450.0,1287.0,1745.0,1489.0,2012.0,1429.0,1590.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:29.620,7.83,0.0,0.0,23.26,653.3,40.1,319.61,-1.2,16.0,15742351.0,111.0,47.301764 8.742505,2026-03-24 14:09:53,222.9,100.0,217.1,0.66,6.0,59.0,65.0,98.0,6.1,-0.34,41.1,0.0,416.0,23.3,0.0,31.0,0.0,-517.0,1024.0,-332.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100010,1518.0,1572.0,988.0,1455.0,1286.0,1746.0,1489.0,2012.0,1425.0,1588.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:30.120,7.83,0.0,0.0,23.26,654.0,39.3,319.61,-1.4,16.0,15642337.0,110.0,47.301788 8.742438,2026-03-24 14:09:55,224.0,99.0,218.0,1.07,6.0,62.0,67.0,98.0,6.1,0.7,38.2,0.0,416.0,23.3,0.0,31.0,0.0,-1.0,1024.0,0.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100010,1539.0,1488.0,988.0,1512.0,1236.0,1804.0,1489.0,2012.0,1442.0,1539.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:30.620,7.83,0.0,0.0,23.26,655.2,36.7,319.61,-1.8,16.0,15526879.0,110.0,47.301827 8.742399,2026-03-24 14:09:55,224.6,99.0,218.7,1.09,6.0,63.0,69.0,97.0,6.1,1.07,34.5,0.0,416.0,23.3,0.0,31.0,0.0,-2.0,1024.0,-6.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100010,1539.0,1489.0,988.0,1512.0,1236.0,1804.0,1489.0,2012.0,1442.0,1539.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:31.120,7.83,0.0,0.0,23.26,655.9,34.4,330.67,-1.7,17.0,15430674.0,109.0,47.301883 8.742376,2026-03-24 14:09:55,225.8,100.0,219.8,1.68,6.0,61.0,66.0,97.0,6.1,2.8,34.5,0.0,416.0,23.3,0.0,31.0,0.0,-271.0,1024.0,-400.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,0x0000000000040010,1498.0,1523.0,988.0,1454.0,1263.0,1773.0,1489.0,2012.0,1446.0,1576.0,988.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:31.620,7.83,0.0,0.0,23.26,656.0,33.5,338.55,-0.8,17.0,15369192.0,109.0,47.301924 8.742358,2026-03-24 14:09:55,225.8,100.0,220.2,1.24,5.95,60.0,63.0,98.0,6.1,0.35,32.1,0.0,416.0,23.3,0.0,31.0,0.0,-785.0,1024.0,-443.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,0x0000000000040010,1494.0,1664.0,988.0,1442.0,1288.0,1744.0,1489.0,2012.0,1434.0,1594.0,988.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:32.120,7.83,0.0,0.0,23.26,655.5,34.6,345.94,0.0,17.0,15441712.0,112.0,47.301950 8.742348,2026-03-24 14:09:58,223.8,100.0,219.2,-0.21,5.9,63.0,65.0,96.0,6.1,-4.58,30.2,0.0,416.0,23.3,0.0,31.0,0.0,-836.0,1024.0,-487.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,0x0000000000040010,1479.0,1687.0,988.0,1436.0,1288.0,1744.0,1489.0,2012.0,1439.0,1597.0,988.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:32.620,7.83,0.0,0.0,23.26,653.8,39.2,357.28,1.4,17.0,15550516.0,109.0,47.301994 8.742340,2026-03-24 14:09:58,223.5,100.0,218.2,-1.76,5.9,63.0,68.0,96.0,6.1,-1.04,29.5,0.0,416.0,23.3,0.0,31.0,0.0,-659.0,1024.0,-178.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100010,1540.0,1615.0,988.0,1472.0,1287.0,1745.0,1489.0,2012.0,1415.0,1582.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:33.120,7.83,0.0,0.0,23.26,652.7,42.9,357.28,1.7,17.0,15722931.0,109.0,47.302062 8.742324,2026-03-24 14:09:58,221.5,100.0,217.0,-1.97,5.9,57.0,63.0,99.0,6.1,-1.74,31.5,0.0,416.0,23.3,0.0,31.0,0.0,-2.0,1024.0,0.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100010,1539.0,1489.0,988.0,1512.0,1236.0,1804.0,1489.0,2012.0,1442.0,1539.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:33.620,7.83,0.0,0.0,23.28,652.6,44.6,22.13,1.1,16.0,15759804.0,129.0,47.302126 8.742327,2026-03-24 14:09:58,221.9,100.0,216.7,-1.04,5.8,57.0,61.0,99.0,6.1,-1.74,33.5,0.0,416.0,23.3,0.0,31.0,0.0,-10.0,1024.0,-93.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1528.0,1487.0,988.0,1500.0,1213.0,1833.0,1492.0,2012.0,1465.0,1529.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:34.120,7.83,0.0,0.0,23.28,652.9,43.5,32.45,0.5,16.0,15759804.0,112.0,47.302150 8.742368,2026-03-24 14:09:58,222.1,100.0,216.1,-0.87,5.8,53.0,57.0,95.0,6.1,0.37,34.4,0.0,416.0,23.3,0.0,31.0,0.0,-597.0,1024.0,-644.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1399.0,1592.0,988.0,1410.0,1263.0,1776.0,1492.0,2012.0,1484.0,1591.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:34.620,7.82,0.0,0.0,23.28,652.9,42.8,44.0,0.6,16.0,15727454.0,112.0,47.302150 8.742439,2026-03-24 14:10:00,221.9,100.0,216.3,-0.19,5.85,50.0,55.0,95.0,6.1,0.37,35.5,0.0,416.0,23.3,0.0,31.0,-9.0,-555.0,1024.0,86.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1551.0,1580.0,988.0,1508.0,1263.0,1776.0,1497.0,2012.0,1429.0,1552.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:35.120,7.82,0.0,0.0,23.28,652.1,45.2,50.44,1.1,16.0,15727454.0,112.0,47.302186 8.742500,2026-03-24 14:10:00,220.4,99.0,215.7,-0.46,5.95,53.0,59.0,94.0,6.1,-2.1,36.0,0.0,416.0,23.3,0.0,31.0,-407.0,-148.0,1024.0,-270.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1510.0,1502.0,988.0,1472.0,1227.0,1818.0,1720.0,2012.0,1466.0,1548.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:35.620,7.82,0.0,0.0,23.28,652.1,47.2,59.9,1.7,16.0,16019523.0,112.0,47.302268 8.742544,2026-03-24 14:10:00,219.2,99.0,214.6,-1.61,5.95,53.0,56.0,95.0,6.1,-2.1,37.2,0.0,416.0,23.3,0.0,31.0,-1.0,-1.0,1024.0,-1.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1532.0,1486.0,988.0,1510.0,1212.0,1834.0,1493.0,2012.0,1464.0,1525.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:36.120,7.82,0.0,0.0,23.28,648.5,51.5,62.64,2.1,16.0,16019523.0,112.0,47.302325 8.742620,2026-03-24 14:10:00,217.6,100.0,213.4,-1.97,6.0,50.0,54.0,95.0,6.1,-2.8,40.1,0.0,416.0,23.3,0.0,31.0,0.0,0.0,1024.0,0.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1532.0,1486.0,988.0,1510.0,1212.0,1834.0,1492.0,2012.0,1464.0,1525.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:36.620,7.82,0.0,0.0,23.28,647.9,53.1,72.93,2.5,14.0,16211200.0,131.0,47.302343 8.742731,2026-03-24 14:10:00,216.3,100.0,211.7,-2.3,6.0,53.0,61.0,92.0,6.1,-2.8,42.7,0.0,416.0,23.3,0.0,31.0,165.0,-409.0,1024.0,88.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1548.0,1545.0,988.0,1511.0,1252.0,1788.0,1412.0,2012.0,1436.0,1545.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:37.120,7.82,0.0,0.0,23.28,645.8,58.7,74.53,2.4,14.0,16414543.0,131.0,47.302356 8.742822,2026-03-24 14:10:03,215.4,98.0,210.2,-2.63,6.0,53.0,55.0,92.0,6.1,-2.42,47.0,0.0,416.0,23.3,0.0,31.0,-2.0,-89.0,1024.0,24.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1536.0,1496.0,988.0,1511.0,1221.0,1824.0,1493.0,2012.0,1458.0,1529.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:37.620,7.82,0.0,0.0,23.28,645.4,59.4,78.21,2.3,15.0,16513977.0,114.0,47.302372 8.742899,2026-03-24 14:10:03,215.2,98.0,209.3,-2.0,6.0,48.0,54.0,95.0,6.1,-1.39,51.2,0.0,416.0,23.3,0.0,31.0,19.0,-5.0,1024.0,-11.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1532.0,1486.0,988.0,1508.0,1213.0,1834.0,1483.0,2012.0,1464.0,1525.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:38.120,7.82,0.0,0.0,23.28,645.0,61.2,86.33,1.3,15.0,16615605.0,114.0,47.302391 8.743025,2026-03-24 14:10:03,213.8,100.0,208.8,-1.27,6.0,50.0,55.0,95.0,6.1,-1.39,53.1,0.0,416.0,23.3,0.0,31.0,-1.0,0.0,1024.0,0.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1532.0,1486.0,988.0,1510.0,1212.0,1834.0,1493.0,2012.0,1464.0,1525.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:38.620,7.83,0.0,0.0,23.28,645.0,61.2,88.14,1.0,16.0,16609824.0,112.0,47.302400 8.743142,2026-03-24 14:10:03,213.8,100.0,208.4,-0.66,6.0,44.0,52.0,94.0,6.1,-0.35,55.2,0.0,416.0,23.3,0.0,31.0,0.0,-69.0,1024.0,1.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1534.0,1494.0,988.0,1508.0,1219.0,1827.0,1492.0,2012.0,1460.0,1529.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:39.120,7.83,0.0,0.0,23.28,644.7,60.7,91.06,0.8,16.0,16635504.0,112.0,47.302398 8.743178,2026-03-24 14:10:03,213.4,100.0,208.1,-0.6,6.0,47.0,57.0,94.0,6.1,-1.05,57.8,0.0,416.0,23.3,0.0,31.0,5.0,-3.0,1024.0,0.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1533.0,1486.0,988.0,1510.0,1213.0,1834.0,1490.0,2012.0,1464.0,1525.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:39.620,7.83,0.0,0.0,23.28,644.7,60.7,96.66,0.7,15.0,16675754.0,113.0,47.302395 8.743248,2026-03-24 14:10:05,213.1,100.0,208.2,-0.33,6.0,43.0,47.0,81.0,6.1,0.35,57.8,0.0,416.0,23.3,0.0,31.0,-7.0,-1.0,1024.0,1.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1532.0,1486.0,988.0,1510.0,1212.0,1834.0,1496.0,2012.0,1464.0,1525.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:40.120,7.83,0.0,0.0,23.28,645.1,60.7,105.98,0.0,15.0,16646240.0,112.0,47.302393 8.743429,2026-03-24 14:10:05,213.8,95.0,208.9,0.58,6.0,48.0,57.0,81.0,6.1,0.35,57.8,0.0,416.0,23.3,0.0,31.0,0.0,-1.0,1024.0,1.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1532.0,1486.0,988.0,1510.0,1212.0,1834.0,1492.0,2012.0,1464.0,1525.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:40.620,7.83,0.0,0.0,23.28,645.1,55.3,113.17,-1.4,16.0,16467689.0,112.0,47.302379 8.743609,2026-03-24 14:10:05,215.6,87.0,209.6,1.12,6.0,46.0,50.0,77.0,6.1,1.75,57.3,0.0,416.0,23.3,0.0,31.0,0.0,-1.0,1024.0,1.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1532.0,1486.0,988.0,1510.0,1212.0,1834.0,1492.0,2012.0,1464.0,1525.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:14:41.120,7.83,0.0,0.0,23.28,647.4,54.0,121.24,-1.4,16.0,16339389.0,112.0,47.302336 8.743729,2026-03-24 14:10:05,216.5,87.0,210.7,1.39,6.0,47.0,60.0,85.0,6.1,2.8,55.7,0.0,416.0,23.3,0.0,31.0,0.0,-1.0,1024.0,0.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1532.0,1486.0,988.0,1510.0,1212.0,1834.0,1492.0,2012.0,1464.0,1525.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
